DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_SEX,DIM_AGE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
419,Latin America and the Caribbean,2014,Female,15 to 19 years,RATE_PER_1000,69.41,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
419,Latin America and the Caribbean,2015,Female,15 to 19 years,RATE_PER_1000,67.25,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
419,Latin America and the Caribbean,2003,Female,15 to 19 years,RATE_PER_1000,77.66,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
419,Latin America and the Caribbean,2004,Female,15 to 19 years,RATE_PER_1000,77.25,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
419,Latin America and the Caribbean,2005,Female,15 to 19 years,RATE_PER_1000,76.91,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
419,Latin America and the Caribbean,2001,Female,15 to 19 years,RATE_PER_1000,82.3,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
419,Latin America and the Caribbean,2000,Female,15 to 19 years,RATE_PER_1000,83.48,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
419,Latin America and the Caribbean,2002,Female,15 to 19 years,RATE_PER_1000,79.96,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
419,Latin America and the Caribbean,2010,Female,15 to 19 years,RATE_PER_1000,73.08,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
419,Latin America and the Caribbean,2009,Female,15 to 19 years,RATE_PER_1000,73.85,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
419,Latin America and the Caribbean,2006,Female,15 to 19 years,RATE_PER_1000,75.66,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
419,Latin America and the Caribbean,2007,Female,15 to 19 years,RATE_PER_1000,75.1,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
419,Latin America and the Caribbean,2008,Female,15 to 19 years,RATE_PER_1000,74.4,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
418,Lao People's Democratic Republic,2007,Female,15 to 19 years,RATE_PER_1000,102.38,Lao People's Democratic Republic 2011-2012 Social Indicator Survey (MICS/DHS),PUBLISHED
418,Lao People's Democratic Republic,2009,Female,15 to 19 years,RATE_PER_1000,96.5,Lao People's Democratic Republic 2011-2012 Social Indicator Survey (MICS/DHS),PUBLISHED
418,Lao People's Democratic Republic,2010,Female,15 to 19 years,RATE_PER_1000,94.45,Lao People's Democratic Republic 2011-2012 Social Indicator Survey (MICS/DHS),PUBLISHED
418,Lao People's Democratic Republic,2004,Female,15 to 19 years,RATE_PER_1000,110.73,Lao People's Democratic Republic 2011-2012 Social Indicator Survey (MICS/DHS),PUBLISHED
418,Lao People's Democratic Republic,2001,Female,15 to 19 years,RATE_PER_1000,100.32,Lao People's Democratic Republic 2003 World Health Survey,PUBLISHED
418,Lao People's Democratic Republic,2002,Female,15 to 19 years,RATE_PER_1000,74.13,Lao People's Democratic Republic 2003 World Health Survey,PUBLISHED
418,Lao People's Democratic Republic,2015,Female,15 to 19 years,RATE_PER_1000,47.19,Lao People's Democratic Republic 2015 Census,PUBLISHED
418,Lao People's Democratic Republic,2013,Female,15 to 19 years,RATE_PER_1000,97.22,Lao People's Democratic Republic 2017 Social Indicator Survey II,PUBLISHED
418,Lao People's Democratic Republic,2016,Female,15 to 19 years,RATE_PER_1000,83.35,Lao People's Democratic Republic 2017 Social Indicator Survey II,PUBLISHED
417,Kyrgyzstan,2016,Female,15 to 19 years,RATE_PER_1000,36.59,Registration National Statistics & WPP2022,PUBLISHED
417,Kyrgyzstan,2019,Female,15 to 19 years,RATE_PER_1000,36.56,Registration National Statistics & WPP2022,PUBLISHED
417,Kyrgyzstan,2018,Female,15 to 19 years,RATE_PER_1000,34.6,Registration National Statistics & WPP2022,PUBLISHED
417,Kyrgyzstan,2003,Female,15 to 19 years,RATE_PER_1000,26.26,Registration National Statistics & WPP2022,PUBLISHED
417,Kyrgyzstan,2020,Female,15 to 19 years,RATE_PER_1000,32.56,Registration National Statistics & WPP2022,PUBLISHED
417,Kyrgyzstan,2001,Female,15 to 19 years,RATE_PER_1000,31,Registration National Statistics & WPP2022,PUBLISHED
417,Kyrgyzstan,2000,Female,15 to 19 years,RATE_PER_1000,32.81,Registration National Statistics & WPP2022,PUBLISHED
414,Kuwait,2007,Female,15 to 19 years,RATE_PER_1000,14.05,Registration National Statistics & WPP2022,PUBLISHED
417,Kyrgyzstan,2010,Female,15 to 19 years,RATE_PER_1000,32.67,Registration National Statistics & WPP2022,PUBLISHED
417,Kyrgyzstan,2002,Female,15 to 19 years,RATE_PER_1000,28.36,Registration National Statistics & WPP2022,PUBLISHED
414,Kuwait,2008,Female,15 to 19 years,RATE_PER_1000,13.2,Registration National Statistics & WPP2022,PUBLISHED
414,Kuwait,2009,Female,15 to 19 years,RATE_PER_1000,12.82,Registration National Statistics & WPP2022,PUBLISHED
414,Kuwait,2002,Female,15 to 19 years,RATE_PER_1000,16.79,Registration National Statistics & WPP2022,PUBLISHED
414,Kuwait,2000,Female,15 to 19 years,RATE_PER_1000,16.61,Registration National Statistics & WPP2022,PUBLISHED
414,Kuwait,2011,Female,15 to 19 years,RATE_PER_1000,10.32,Registration National Statistics & WPP2022,PUBLISHED
410,Republic of Korea,2016,Female,15 to 19 years,RATE_PER_1000,1.25,Estimate Human Fertility Database,PUBLISHED
414,Kuwait,2014,Female,15 to 19 years,RATE_PER_1000,8.35,Registration National Statistics & WPP2022,PUBLISHED
414,Kuwait,2016,Female,15 to 19 years,RATE_PER_1000,6.68,Registration National Statistics & WPP2022,PUBLISHED
414,Kuwait,2017,Female,15 to 19 years,RATE_PER_1000,6.28,Registration National Statistics & WPP2022,PUBLISHED
414,Kuwait,2018,Female,15 to 19 years,RATE_PER_1000,5.18,Registration National Statistics & WPP2022,PUBLISHED
410,Republic of Korea,2017,Female,15 to 19 years,RATE_PER_1000,01.05,Estimate Human Fertility Database,PUBLISHED
410,Republic of Korea,2018,Female,15 to 19 years,RATE_PER_1000,0.94,Estimate Human Fertility Database,PUBLISHED
410,Republic of Korea,2019,Female,15 to 19 years,RATE_PER_1000,0.84,Estimate Human Fertility Database,PUBLISHED
410,Republic of Korea,2020,Female,15 to 19 years,RATE_PER_1000,0.74,Estimate Human Fertility Database,PUBLISHED
410,Republic of Korea,2015,Female,15 to 19 years,RATE_PER_1000,1.41,Estimate Human Fertility Database,PUBLISHED
410,Republic of Korea,2011,Female,15 to 19 years,RATE_PER_1000,1.79,Estimate Human Fertility Database,PUBLISHED
410,Republic of Korea,2000,Female,15 to 19 years,RATE_PER_1000,2.63,Estimate Human Fertility Database,PUBLISHED
410,Republic of Korea,2004,Female,15 to 19 years,RATE_PER_1000,2.37,Estimate Human Fertility Database,PUBLISHED
410,Republic of Korea,2010,Female,15 to 19 years,RATE_PER_1000,1.77,Estimate Human Fertility Database,PUBLISHED
410,Republic of Korea,2006,Female,15 to 19 years,RATE_PER_1000,2.21,Estimate Human Fertility Database,PUBLISHED
408,Democratic People's Republic of Korea,2008,Female,15 to 19 years,RATE_PER_1000,0.67,Registration National Statistics & WPP2022,PUBLISHED
408,Democratic People's Republic of Korea,2006,Female,15 to 19 years,RATE_PER_1000,0,Democratic People's Republic of Korea 2006 Reproductive Health Survey,PUBLISHED
404,Kenya,2002,Female,15 to 19 years,RATE_PER_1000,114.18,Kenya 2003 Demographic and Health Survey,PUBLISHED
404,Kenya,2001,Female,15 to 19 years,RATE_PER_1000,135.65,Kenya 2008-2009 Demographic and Health Survey,PUBLISHED
408,Democratic People's Republic of Korea,2004,Female,15 to 19 years,RATE_PER_1000,0.01,Democratic People's Republic of Korea 2004 Reproductive Health Survey,PUBLISHED
408,Democratic People's Republic of Korea,2003,Female,15 to 19 years,RATE_PER_1000,0.02,Democratic People's Republic of Korea 2004 Reproductive Health Survey,PUBLISHED
404,Kenya,2004,Female,15 to 19 years,RATE_PER_1000,120.49,Kenya 2008-2009 Demographic and Health Survey,PUBLISHED
404,Kenya,2010,Female,15 to 19 years,RATE_PER_1000,110.78,Kenya 2014 Demographic and Health Survey,PUBLISHED
404,Kenya,2007,Female,15 to 19 years,RATE_PER_1000,102.96,Kenya 2008-2009 Demographic and Health Survey,PUBLISHED
404,Kenya,2014,Female,15 to 19 years,RATE_PER_1000,101.75,Kenya 2015 PMA2020 Round 3,PUBLISHED
404,Kenya,2006,Female,15 to 19 years,RATE_PER_1000,106.31,Kenya 2008-2009 Demographic and Health Survey,PUBLISHED
404,Kenya,2020,Female,15 to 19 years,RATE_PER_1000,72.99,Kenya 2022 Demographic and Health Survey,PUBLISHED
400,Jordan,2016,Female,15 to 19 years,RATE_PER_1000,26.95,Jordan 2017-2018 Demographic and Health Survey,PUBLISHED
400,Jordan,2013,Female,15 to 19 years,RATE_PER_1000,35,Jordan 2017-2018 Demographic and Health Survey,PUBLISHED
400,Jordan,2015,Female,15 to 19 years,RATE_PER_1000,28.63,Jordan 2017-2018 Demographic and Health Survey,PUBLISHED
400,Jordan,2006,Female,15 to 19 years,RATE_PER_1000,28.22,Jordan 2007 Demographic and Health Survey,PUBLISHED
400,Jordan,2008,Female,15 to 19 years,RATE_PER_1000,32.44,Jordan 2009 Demographic and Health Survey (Interim),PUBLISHED
400,Jordan,2003,Female,15 to 19 years,RATE_PER_1000,32.63,Jordan 2007 Demographic and Health Survey,PUBLISHED
400,Jordan,2002,Female,15 to 19 years,RATE_PER_1000,36.32,Jordan 2009 Demographic and Health Survey (Interim),PUBLISHED
398,Kazakhstan,2021,Female,15 to 19 years,RATE_PER_1000,22.88,Registration National Statistics & WPP2022,PUBLISHED
398,Kazakhstan,2001,Female,15 to 19 years,RATE_PER_1000,27.44,Registration National Statistics & WPP2022,PUBLISHED
398,Kazakhstan,2009,Female,15 to 19 years,RATE_PER_1000,29.35,Registration National Statistics & WPP2022,PUBLISHED
398,Kazakhstan,2008,Female,15 to 19 years,RATE_PER_1000,29.52,Registration National Statistics & WPP2022,PUBLISHED
398,Kazakhstan,2010,Female,15 to 19 years,RATE_PER_1000,28.5,Registration National Statistics & WPP2022,PUBLISHED
398,Kazakhstan,2007,Female,15 to 19 years,RATE_PER_1000,27.87,Registration National Statistics & WPP2022,PUBLISHED
398,Kazakhstan,2012,Female,15 to 19 years,RATE_PER_1000,31.02,Registration National Statistics & WPP2022,PUBLISHED
398,Kazakhstan,2011,Female,15 to 19 years,RATE_PER_1000,29.39,Registration National Statistics & WPP2022,PUBLISHED
398,Kazakhstan,2019,Female,15 to 19 years,RATE_PER_1000,22.51,Registration National Statistics & WPP2022,PUBLISHED
398,Kazakhstan,2015,Female,15 to 19 years,RATE_PER_1000,30.07,Registration National Statistics & WPP2022,PUBLISHED
398,Kazakhstan,2020,Female,15 to 19 years,RATE_PER_1000,22.23,Registration National Statistics & WPP2022,PUBLISHED
398,Kazakhstan,2016,Female,15 to 19 years,RATE_PER_1000,27.16,Registration National Statistics & WPP2022,PUBLISHED
392,Japan,2017,Female,15 to 19 years,RATE_PER_1000,3.43,Estimate Human Fertility Database,PUBLISHED
392,Japan,2020,Female,15 to 19 years,RATE_PER_1000,2.52,Estimate Human Fertility Database,PUBLISHED
392,Japan,2019,Female,15 to 19 years,RATE_PER_1000,2.77,Estimate Human Fertility Database,PUBLISHED
392,Japan,2018,Female,15 to 19 years,RATE_PER_1000,03.08,Estimate Human Fertility Database,PUBLISHED
392,Japan,2013,Female,15 to 19 years,RATE_PER_1000,4.44,Estimate Human Fertility Database,PUBLISHED
392,Japan,2011,Female,15 to 19 years,RATE_PER_1000,4.55,Estimate Human Fertility Database,PUBLISHED
392,Japan,2012,Female,15 to 19 years,RATE_PER_1000,4.37,Estimate Human Fertility Database,PUBLISHED
392,Japan,2010,Female,15 to 19 years,RATE_PER_1000,4.61,Estimate Human Fertility Database,PUBLISHED
392,Japan,2007,Female,15 to 19 years,RATE_PER_1000,05.04,Estimate Human Fertility Database,PUBLISHED
392,Japan,2008,Female,15 to 19 years,RATE_PER_1000,5.2,Estimate Human Fertility Database,PUBLISHED
392,Japan,2009,Female,15 to 19 years,RATE_PER_1000,4.99,Estimate Human Fertility Database,PUBLISHED
392,Japan,2004,Female,15 to 19 years,RATE_PER_1000,5.65,Estimate Human Fertility Database,PUBLISHED
392,Japan,2001,Female,15 to 19 years,RATE_PER_1000,5.89,Estimate Human Fertility Database,PUBLISHED
388,Jamaica,2000,Female,15 to 19 years,RATE_PER_1000,69.62,Registration National Statistics & WPP2022,PUBLISHED
388,Jamaica,2008,Female,15 to 19 years,RATE_PER_1000,54.68,Registration National Statistics & WPP2022,PUBLISHED
388,Jamaica,2009,Female,15 to 19 years,RATE_PER_1000,54.33,Registration National Statistics & WPP2022,PUBLISHED
388,Jamaica,2010,Female,15 to 19 years,RATE_PER_1000,50.97,Registration National Statistics & WPP2022,PUBLISHED
388,Jamaica,2011,Female,15 to 19 years,RATE_PER_1000,49.84,Registration National Statistics & WPP2022,PUBLISHED
388,Jamaica,2007,Female,15 to 19 years,RATE_PER_1000,55.25,Registration National Statistics & WPP2022,PUBLISHED
388,Jamaica,2006,Female,15 to 19 years,RATE_PER_1000,55.28,Registration National Statistics & WPP2022,PUBLISHED
388,Jamaica,2012,Female,15 to 19 years,RATE_PER_1000,50.63,Registration National Statistics & WPP2022,PUBLISHED
388,Jamaica,2014,Female,15 to 19 years,RATE_PER_1000,46.16,Registration National Statistics & WPP2022,PUBLISHED
388,Jamaica,2015,Female,15 to 19 years,RATE_PER_1000,45.46,Registration National Statistics & WPP2022,PUBLISHED
388,Jamaica,2018,Female,15 to 19 years,RATE_PER_1000,35.89,Registration National Statistics & WPP2022,PUBLISHED
388,Jamaica,2016,Female,15 to 19 years,RATE_PER_1000,42.15,Registration National Statistics & WPP2022,PUBLISHED
388,Jamaica,2017,Female,15 to 19 years,RATE_PER_1000,39.25,Registration National Statistics & WPP2022,PUBLISHED
384,Côte d'Ivoire,2015,Female,15 to 19 years,RATE_PER_1000,123.28,Côte d'Ivoire 2016 Multiple Indicator Cluster Survey,PUBLISHED
384,Côte d'Ivoire,2017,Female,15 to 19 years,RATE_PER_1000,118.82,Côte d'Ivoire 2018 PMA2020 Round 2,PUBLISHED
384,Côte d'Ivoire,2014,Female,15 to 19 years,RATE_PER_1000,116.87,Côte d'Ivoire 2016 Multiple Indicator Cluster Survey,PUBLISHED
384,Côte d'Ivoire,2012,Female,15 to 19 years,RATE_PER_1000,112.22,Côte d'Ivoire 2016 Multiple Indicator Cluster Survey,PUBLISHED
384,Côte d'Ivoire,2007,Female,15 to 19 years,RATE_PER_1000,120.29,Côte d'Ivoire 2011-2012 Demographic and Health Survey,PUBLISHED
384,Côte d'Ivoire,2008,Female,15 to 19 years,RATE_PER_1000,128.11,Estimate National statistics & WPP2022,PUBLISHED
384,Côte d'Ivoire,2010,Female,15 to 19 years,RATE_PER_1000,128.97,Côte d'Ivoire 2011-2012 Demographic and Health Survey,PUBLISHED
384,Côte d'Ivoire,2009,Female,15 to 19 years,RATE_PER_1000,117.66,Côte d'Ivoire 2016 Multiple Indicator Cluster Survey,PUBLISHED
380,Italy,2003,Female,15 to 19 years,RATE_PER_1000,6.95,Estimate Human Fertility Database,PUBLISHED
380,Italy,2005,Female,15 to 19 years,RATE_PER_1000,6.95,Estimate Human Fertility Database,PUBLISHED
384,Côte d'Ivoire,2005,Female,15 to 19 years,RATE_PER_1000,131.45,Estimate National statistics & WPP2022,PUBLISHED
384,Côte d'Ivoire,2002,Female,15 to 19 years,RATE_PER_1000,134.29,Estimate National statistics & WPP2022,PUBLISHED
384,Côte d'Ivoire,2000,Female,15 to 19 years,RATE_PER_1000,135.94,Estimate National statistics & WPP2022,PUBLISHED
380,Italy,2001,Female,15 to 19 years,RATE_PER_1000,6.69,Estimate Human Fertility Database,PUBLISHED
380,Italy,2010,Female,15 to 19 years,RATE_PER_1000,6.62,Estimate Human Fertility Database,PUBLISHED
380,Italy,2009,Female,15 to 19 years,RATE_PER_1000,6.85,Estimate Human Fertility Database,PUBLISHED
380,Italy,2012,Female,15 to 19 years,RATE_PER_1000,6.28,Estimate Human Fertility Database,PUBLISHED
380,Italy,2011,Female,15 to 19 years,RATE_PER_1000,6.38,Estimate Human Fertility Database,PUBLISHED
380,Italy,2014,Female,15 to 19 years,RATE_PER_1000,5.68,Estimate Human Fertility Database,PUBLISHED
380,Italy,2013,Female,15 to 19 years,RATE_PER_1000,5.85,Estimate Human Fertility Database,PUBLISHED
380,Italy,2019,Female,15 to 19 years,RATE_PER_1000,3.69,Estimate Human Fertility Database,PUBLISHED
380,Italy,2018,Female,15 to 19 years,RATE_PER_1000,4.15,Estimate Human Fertility Database,PUBLISHED
380,Italy,2020,Female,15 to 19 years,RATE_PER_1000,3.27,Registration Eurostat,PUBLISHED
380,Italy,2016,Female,15 to 19 years,RATE_PER_1000,4.87,Estimate Human Fertility Database,PUBLISHED
376,Israel,2020,Female,15 to 19 years,RATE_PER_1000,7.12,Registration National Statistics & WPP2022,PUBLISHED
376,Israel,2018,Female,15 to 19 years,RATE_PER_1000,8.34,Registration National Statistics & WPP2022,PUBLISHED
376,Israel,2019,Female,15 to 19 years,RATE_PER_1000,7.7,Registration National Statistics & WPP2022,PUBLISHED
376,Israel,2012,Female,15 to 19 years,RATE_PER_1000,11.68,Registration National Statistics & WPP2022,PUBLISHED
376,Israel,2007,Female,15 to 19 years,RATE_PER_1000,14.27,Estimate Human Fertility Database,PUBLISHED
376,Israel,2000,Female,15 to 19 years,RATE_PER_1000,17.55,Estimate Human Fertility Database,PUBLISHED
376,Israel,2005,Female,15 to 19 years,RATE_PER_1000,15.17,Estimate Human Fertility Database,PUBLISHED
376,Israel,2003,Female,15 to 19 years,RATE_PER_1000,16.41,Estimate Human Fertility Database,PUBLISHED
376,Israel,2002,Female,15 to 19 years,RATE_PER_1000,16.67,Estimate Human Fertility Database,PUBLISHED
376,Israel,2001,Female,15 to 19 years,RATE_PER_1000,17,Estimate Human Fertility Database,PUBLISHED
372,Ireland,2002,Female,15 to 19 years,RATE_PER_1000,19.34,Estimate Human Fertility Database,PUBLISHED
372,Ireland,2003,Female,15 to 19 years,RATE_PER_1000,19.06,Estimate Human Fertility Database,PUBLISHED
372,Ireland,2001,Female,15 to 19 years,RATE_PER_1000,19.8,Estimate Human Fertility Database,PUBLISHED
372,Ireland,2000,Female,15 to 19 years,RATE_PER_1000,19.56,Estimate Human Fertility Database,PUBLISHED
372,Ireland,2012,Female,15 to 19 years,RATE_PER_1000,12.03,Estimate Human Fertility Database,PUBLISHED
372,Ireland,2019,Female,15 to 19 years,RATE_PER_1000,5.41,Registration Eurostat,PUBLISHED
372,Ireland,2018,Female,15 to 19 years,RATE_PER_1000,6.16,Registration Eurostat,PUBLISHED
372,Ireland,2020,Female,15 to 19 years,RATE_PER_1000,4.91,Registration Eurostat,PUBLISHED
372,Ireland,2017,Female,15 to 19 years,RATE_PER_1000,6.81,Registration Eurostat,PUBLISHED
368,Iraq,2016,Female,15 to 19 years,RATE_PER_1000,70,Iraq 2018 Multiple Indicator Cluster Survey,PUBLISHED
368,Iraq,2015,Female,15 to 19 years,RATE_PER_1000,75.59,Iraq 2018 Multiple Indicator Cluster Survey,PUBLISHED
368,Iraq,2013,Female,15 to 19 years,RATE_PER_1000,88.48,Iraq 2018 Multiple Indicator Cluster Survey,PUBLISHED
368,Iraq,2006,Female,15 to 19 years,RATE_PER_1000,81.39,Iraq 2011 Multiple Indicator Cluster Survey,PUBLISHED
368,Iraq,2008,Female,15 to 19 years,RATE_PER_1000,81.08,Iraq 2011 Multiple Indicator Cluster Survey,PUBLISHED
368,Iraq,2009,Female,15 to 19 years,RATE_PER_1000,82.14,Iraq 2011 Multiple Indicator Cluster Survey,PUBLISHED
368,Iraq,2000,Female,15 to 19 years,RATE_PER_1000,16.54,Registration National Statistics & WPP2022,PUBLISHED
364,Iran (Islamic Republic of),2012,Female,15 to 19 years,RATE_PER_1000,34.97,Registration National Statistics & WPP2022,PUBLISHED
364,Iran (Islamic Republic of),2006,Female,15 to 19 years,RATE_PER_1000,31.8,Iran (Islamic Republic of) 2011 Census,PUBLISHED
364,Iran (Islamic Republic of),2007,Female,15 to 19 years,RATE_PER_1000,31,Iran (Islamic Republic of) 2011 Census,PUBLISHED
364,Iran (Islamic Republic of),2009,Female,15 to 19 years,RATE_PER_1000,32.8,Iran (Islamic Republic of) 2011 Census,PUBLISHED
364,Iran (Islamic Republic of),2004,Female,15 to 19 years,RATE_PER_1000,29.6,Iran (Islamic Republic of) 2011 Census,PUBLISHED
364,Iran (Islamic Republic of),2005,Female,15 to 19 years,RATE_PER_1000,31,Iran (Islamic Republic of) 2011 Census,PUBLISHED
368,Iraq,2002,Female,15 to 19 years,RATE_PER_1000,46.79,Iraq 2006 Multiple Indicator Cluster Survey,PUBLISHED
364,Iran (Islamic Republic of),2020,Female,15 to 19 years,RATE_PER_1000,24.49,Registration National Statistics & WPP2022,PUBLISHED
364,Iran (Islamic Republic of),2018,Female,15 to 19 years,RATE_PER_1000,30.47,Registration National Statistics & WPP2022,PUBLISHED
364,Iran (Islamic Republic of),2019,Female,15 to 19 years,RATE_PER_1000,27.16,Registration National Statistics & WPP2022,PUBLISHED
364,Iran (Islamic Republic of),2017,Female,15 to 19 years,RATE_PER_1000,32.54,Registration National Statistics & WPP2022,PUBLISHED
364,Iran (Islamic Republic of),2016,Female,15 to 19 years,RATE_PER_1000,33.08,Registration National Statistics & WPP2022,PUBLISHED
360,Indonesia,2016,Female,15 to 19 years,RATE_PER_1000,36.11,Indonesia 2017 Demographic and Health Survey,PUBLISHED
360,Indonesia,2011,Female,15 to 19 years,RATE_PER_1000,48.49,Indonesia 2012 Demography and Health Survey (National),PUBLISHED
360,Indonesia,2015,Female,15 to 19 years,RATE_PER_1000,39.92,Indonesia 2017 Demographic and Health Survey,PUBLISHED
360,Indonesia,2013,Female,15 to 19 years,RATE_PER_1000,47.37,Indonesia 2017 Demographic and Health Survey,PUBLISHED
360,Indonesia,2006,Female,15 to 19 years,RATE_PER_1000,36,Indonesia 2007 Demographic and Health Survey,PUBLISHED
360,Indonesia,2014,Female,15 to 19 years,RATE_PER_1000,40.1,Indonesia 2015 Intercensal Population Survey,PUBLISHED
360,Indonesia,2010,Female,15 to 19 years,RATE_PER_1000,47.99,Indonesia 2017 Demographic and Health Survey,PUBLISHED
360,Indonesia,2008,Female,15 to 19 years,RATE_PER_1000,46.89,Indonesia 2012 Demography and Health Survey (National),PUBLISHED
360,Indonesia,2001,Female,15 to 19 years,RATE_PER_1000,38,Indonesia 2002-2003 Demographic and Health Survey,PUBLISHED
356,India,2000,Female,15 to 19 years,RATE_PER_1000,51,India Sample Registration System,PUBLISHED
356,India,2008,Female,15 to 19 years,RATE_PER_1000,79.58,India 2015-2016 Demographic and Health Survey,PUBLISHED
356,India,2004,Female,15 to 19 years,RATE_PER_1000,90.31,India 2005-2006 Demographic and Health Survey,PUBLISHED
356,India,2014,Female,15 to 19 years,RATE_PER_1000,51.46,India 2015-2016 Demographic and Health Survey,PUBLISHED
356,India,2013,Female,15 to 19 years,RATE_PER_1000,55.5,India 2015-2016 Demographic and Health Survey,PUBLISHED
356,India,2015,Female,15 to 19 years,RATE_PER_1000,58.35,India 2019-2021 National Family Health Survey,PUBLISHED
356,India,2012,Female,15 to 19 years,RATE_PER_1000,74.1,India 2019-2021 National Family Health Survey,PUBLISHED
356,India,2011,Female,15 to 19 years,RATE_PER_1000,62.79,India 2015-2016 Demographic and Health Survey,PUBLISHED
356,India,2018,Female,15 to 19 years,RATE_PER_1000,42.88,India 2019-2021 National Family Health Survey,PUBLISHED
356,India,2019,Female,15 to 19 years,RATE_PER_1000,10.6,India Sample Registration System,PUBLISHED
356,India,2017,Female,15 to 19 years,RATE_PER_1000,47.59,India 2019-2021 National Family Health Survey,PUBLISHED
352,Iceland,2021,Female,15 to 19 years,RATE_PER_1000,3.28,Registration National Statistics & WPP2022,PUBLISHED
352,Iceland,2017,Female,15 to 19 years,RATE_PER_1000,06.01,Estimate Human Fertility Database,PUBLISHED
352,Iceland,2016,Female,15 to 19 years,RATE_PER_1000,6.64,Estimate Human Fertility Database,PUBLISHED
352,Iceland,2019,Female,15 to 19 years,RATE_PER_1000,4.39,Estimate Human Fertility Database,PUBLISHED
352,Iceland,2018,Female,15 to 19 years,RATE_PER_1000,5.34,Estimate Human Fertility Database,PUBLISHED
352,Iceland,2020,Female,15 to 19 years,RATE_PER_1000,4.76,Estimate Human Fertility Database,PUBLISHED
352,Iceland,2011,Female,15 to 19 years,RATE_PER_1000,10.99,Estimate Human Fertility Database,PUBLISHED
352,Iceland,2015,Female,15 to 19 years,RATE_PER_1000,08.03,Estimate Human Fertility Database,PUBLISHED
352,Iceland,2007,Female,15 to 19 years,RATE_PER_1000,14.09,Estimate Human Fertility Database,PUBLISHED
352,Iceland,2002,Female,15 to 19 years,RATE_PER_1000,18.73,Estimate Human Fertility Database,PUBLISHED
352,Iceland,2001,Female,15 to 19 years,RATE_PER_1000,20.01,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2000,Female,15 to 19 years,RATE_PER_1000,23.31,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2001,Female,15 to 19 years,RATE_PER_1000,21.83,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2002,Female,15 to 19 years,RATE_PER_1000,21.37,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2007,Female,15 to 19 years,RATE_PER_1000,19.37,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2006,Female,15 to 19 years,RATE_PER_1000,19.74,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2004,Female,15 to 19 years,RATE_PER_1000,20.71,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2005,Female,15 to 19 years,RATE_PER_1000,19.96,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2003,Female,15 to 19 years,RATE_PER_1000,20.57,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2009,Female,15 to 19 years,RATE_PER_1000,19.47,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2008,Female,15 to 19 years,RATE_PER_1000,20.07,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2013,Female,15 to 19 years,RATE_PER_1000,21.06,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2012,Female,15 to 19 years,RATE_PER_1000,19.23,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2020,Female,15 to 19 years,RATE_PER_1000,21.39,Estimate Human Fertility Database,PUBLISHED
348,Hungary,2018,Female,15 to 19 years,RATE_PER_1000,22.02,Estimate Human Fertility Database,PUBLISHED
340,Honduras,2017,Female,15 to 19 years,RATE_PER_1000,97.35,Honduras 2019 Multiple Indicator Cluster Survey,PUBLISHED
